PartID      PartName                                           OrderNumber               LineNumber Schedule                                           CheckIn                 CheckOut                RawPartNumber
----------- -------------------------------------------------- ------------------------- ---------- -------------------------------------------------- ----------------------- ----------------------- ------------------------------
208999      Style: BROCKTON                                    21012474                  14         SCHEDULE 08-22                                     2023-08-18 14:26:45.723 2023-08-21 09:02:00.483 NULL
209000      Style: BROCKTON                                    21012474                  15         SCHEDULE 08-22                                     2023-08-18 14:26:45.740 2023-08-21 09:02:00.533 NULL
209001      Style: BROCKTON                                    21012474                  16         SCHEDULE 08-22                                     2023-08-18 14:26:45.770 2023-08-21 09:02:00.997 NULL
209002      Style: BROCKTON                                    21012474                  17         SCHEDULE 08-22                                     2023-08-18 14:26:45.787 2023-08-21 09:02:01.027 NULL
209003      Style: BROCKTON                                    21012474                  18         SCHEDULE 08-22                                     2023-08-18 14:26:45.803 2023-08-21 09:02:01.253 NULL
209004      Style: BROCKTON                                    21012474                  19         SCHEDULE 08-22                                     2023-08-18 14:26:45.823 2023-08-21 09:02:01.290 NULL
209005      Style: BROCKTON                                    21012474                  20         SCHEDULE 08-22                                     2023-08-18 14:26:45.840 2023-08-21 09:02:01.327 NULL
209006      Style: BROCKTON                                    21012474                  21         SCHEDULE 08-22                                     2023-08-18 14:26:45.857 2023-08-21 09:02:01.450 NULL
209007      Style: BROCKTON                                    21012474                  22         SCHEDULE 08-22                                     2023-08-18 14:26:45.887 2023-08-21 09:02:01.480 NULL
209008      Style: BROCKTON                                    21012474                  23         SCHEDULE 08-22                                     2023-08-18 14:26:45.903 2023-08-21 09:02:01.517 NULL
209009      Style: BROCKTON                                    21012474                  24         SCHEDULE 08-22                                     2023-08-18 14:26:45.927 2023-08-21 09:02:01.563 NULL
209010      Style: BROCKTON                                    21012474                  25         SCHEDULE 08-22                                     2023-08-18 14:26:45.940 2023-08-21 09:02:01.597 NULL
209011      Style: BROCKTON                                    21012474                  26         SCHEDULE 08-22                                     2023-08-18 14:26:45.957 2023-08-21 09:02:01.633 NULL
209012      Style: BROCKTON                                    21012474                  27         SCHEDULE 08-22                                     2023-08-18 14:26:45.973 2023-08-21 09:02:01.670 NULL
209013      Style: BROCKTON                                    21012474                  28         SCHEDULE 08-22                                     2023-08-18 14:26:46.003 2023-08-21 09:02:01.707 NULL
209014      Style: BROCKTON                                    21012474                  29         SCHEDULE 08-22                                     2023-08-18 14:26:46.027 2023-08-21 09:02:01.740 NULL
209015      Style: BROCKTON                                    21012474                  30         SCHEDULE 08-22                                     2023-08-18 14:26:46.040 2023-08-21 09:02:01.770 NULL
209016      Style: BROCKTON                                    21012474                  31         SCHEDULE 08-22                                     2023-08-18 14:26:46.057 2023-08-21 09:02:01.813 NULL
209017      Style: BROCKTON                                    21012474                  32         SCHEDULE 08-22                                     2023-08-18 14:26:46.087 2023-08-21 09:02:01.867 NULL
209018      Style: BROCKTON                                    21012474                  33         SCHEDULE 08-22                                     2023-08-18 14:26:46.103 2023-08-21 09:02:01.910 NULL
209019      Style: BROCKTON                                    21012474                  34         SCHEDULE 08-22                                     2023-08-18 14:26:46.127 2023-08-21 09:02:01.950 NULL
209020      Style: BROCKTON                                    21012474                  35         SCHEDULE 08-22                                     2023-08-18 14:26:46.140 2023-08-21 09:02:01.980 NULL
209021      Style: BROCKTON                                    21012474                  36         SCHEDULE 08-22                                     2023-08-18 14:26:46.173 2023-08-21 09:02:02.010 NULL
209022      Style: BROCKTON                                    21012474                  37         SCHEDULE 08-22                                     2023-08-18 14:26:46.187 2023-08-21 09:02:02.050 NULL
209023      Style: SHAKERTOWN 2                                21012771                  11         SCHEDULE 08-22                                     2023-08-18 14:26:46.327 2023-08-21 09:02:02.083 NULL
209024      Style: SHAKERTOWN 2                                21012771                  12         SCHEDULE 08-22                                     2023-08-18 14:26:46.343 2023-08-21 09:02:02.317 NULL
209025      Style: SHAKERTOWN 2                                21012771                  13         SCHEDULE 08-22                                     2023-08-18 14:26:46.373 2023-08-21 09:02:02.347 NULL
209026      Style: SHAKERTOWN 2                                21012771                  14         SCHEDULE 08-22                                     2023-08-18 14:26:46.387 2023-08-21 09:02:02.487 NULL
209027      Style: SHAKERTOWN 2                                21012771                  15         SCHEDULE 08-22                                     2023-08-18 14:26:46.403 2023-08-21 09:02:02.520 NULL
209028      Style: SHAKERTOWN 2                                21012771                  16         SCHEDULE 08-22                                     2023-08-18 14:26:46.427 2023-08-21 09:02:02.677 NULL
209029      Style: SHAKERTOWN 2                                21012771                  17         SCHEDULE 08-22                                     2023-08-18 14:26:46.457 2023-08-21 09:02:02.707 NULL
209030      Style: SHAKERTOWN 2                                21012771                  18         SCHEDULE 08-22                                     2023-08-18 14:26:46.473 2023-08-21 09:02:02.817 NULL
209031      Style: SHAKERTOWN 2                                21012771                  19         SCHEDULE 08-22                                     2023-08-18 14:26:46.490 2023-08-21 09:02:02.853 NULL
209032      Style: SHAKERTOWN 2                                21012771                  20         SCHEDULE 08-22                                     2023-08-18 14:26:46.503 2023-08-21 09:02:02.883 NULL
209033      Style: SHAKERTOWN 2                                21012771                  21         SCHEDULE 08-22                                     2023-08-18 14:26:46.527 2023-08-21 09:02:02.917 NULL
209034      Style: SHAKERTOWN 2                                21012771                  22         SCHEDULE 08-22                                     2023-08-18 14:26:46.543 2023-08-21 09:02:02.947 NULL
209035      Style: SHAKERTOWN 2                                21012771                  23         SCHEDULE 08-22                                     2023-08-18 14:26:46.573 2023-08-21 09:02:02.977 NULL
209036      Style: SHAKERTOWN 2                                21012771                  24         SCHEDULE 08-22                                     2023-08-18 14:26:46.620 2023-08-21 09:02:03.013 NULL
209037      Style: SHAKERTOWN 2                                21012771                  25         SCHEDULE 08-22                                     2023-08-18 14:26:46.690 2023-08-21 09:02:03.043 NULL
209038      Style: SHAKERTOWN 2                                21012771                  26         SCHEDULE 08-22                                     2023-08-18 14:26:46.757 2023-08-21 09:02:03.073 NULL
209039      B26 5/8-FWD                                        21012448                  11         SCHEDULE 08-22                                     2023-08-18 14:26:47.043 2023-08-21 09:01:58.937 NULL
209040      BASE CAB SPEC                                      21012448                  13         SCHEDULE 08-22                                     2023-08-18 14:26:47.077 2023-08-21 09:01:59.030 NULL
